index,lat,lon,deg,speed
144,-10.5,132.0,109.502,8.81
145,-10.5,132.5,101.502,8.76
146,-10.5,133.0,105.002,9.01
147,-10.5,133.5,105.002,9.01
148,-10.5,134.0,107.502,9.16
149,-10.5,134.5,111.002,9.36
150,-10.5,135.0,115.002,9.56
151,-10.5,135.5,119.002,10.06
152,-10.5,136.0,122.502,10.31
153,-10.5,136.5,122.502,10.31
154,-10.5,137.0,125.002,10.06
155,-10.5,137.5,123.002,9.96
156,-10.5,138.0,121.002,9.71
157,-10.5,138.5,120.502,9.31
158,-10.5,139.0,120.002,9.21
159,-10.5,139.5,120.002,9.21
160,-10.5,140.0,117.002,9.06
161,-10.5,140.5,107.502,9.66
162,-10.5,141.0,107.502,10.76
163,-10.5,141.5,113.502,11.71
164,-10.5,142.0,130.0,7.7
165,-10.5,142.5,130.0,7.7
166,-10.5,143.0,126.002,12.06
167,-10.5,143.5,129.002,11.31
168,-10.5,144.0,128.502,10.51
169,-10.5,144.5,124.502,11.56
170,-10.5,145.0,123.502,11.86
171,-10.5,145.5,123.502,11.86
172,-10.5,146.0,120.002,11.86
173,-10.5,146.5,118.502,12.16
174,-10.5,147.0,116.502,12.21
175,-10.5,147.5,114.002,12.26
176,-10.5,148.0,111.502,11.71
177,-10.5,148.5,109.002,11.01
178,-10.5,149.0,109.002,11.01
179,-10.5,149.5,106.502,8.91
180,-10.5,150.0,105.502,6.71
181,-10.5,150.5,114.502,7.01
182,-10.5,151.0,120.002,8.11
183,-10.5,151.5,120.002,8.11
184,-10.5,152.0,121.002,8.16
185,-10.5,152.5,123.502,9.31
186,-10.5,153.0,123.502,9.76
187,-10.5,153.5,123.502,8.96
188,-10.5,154.0,125.002,8.76
189,-10.5,154.5,124.002,7.81
190,-10.5,155.0,124.002,7.81
191,-10.5,155.5,131.502,7.71
192,-10.5,156.0,129.002,7.96
193,-10.5,156.5,122.502,8.71
194,-10.5,157.0,121.002,9.61
195,-10.5,157.5,122.002,9.51
196,-10.5,158.0,122.002,9.51
197,-10.5,158.5,123.002,9.01
198,-10.5,159.0,118.002,8.36
199,-10.5,159.5,115.502,8.76
200,-10.5,160.0,113.502,8.56
200,-11.0,110.0,89.0018,7.31
201,-11.0,110.5,89.0018,7.71
202,-11.0,111.0,90.5018,7.91
203,-11.0,111.5,92.0018,7.91
204,-11.0,112.0,94.0018,7.81
205,-11.0,112.5,96.5018,7.61
206,-11.0,113.0,96.5018,7.61
207,-11.0,113.5,100.002,7.46
208,-11.0,114.0,104.002,7.46
209,-11.0,114.5,107.502,7.46
210,-11.0,115.0,110.502,7.36
211,-11.0,115.5,110.502,7.36
212,-11.0,116.0,112.002,7.46
213,-11.0,116.5,114.002,7.66
214,-11.0,117.0,115.502,7.81
215,-11.0,117.5,116.502,7.96
216,-11.0,118.0,117.002,8.16
217,-11.0,118.5,116.502,8.26
218,-11.0,119.0,116.502,8.26
219,-11.0,119.5,113.502,8.31
220,-11.0,120.0,109.502,8.06
221,-11.0,120.5,110.002,7.46
222,-11.0,121.0,113.502,7.66
223,-11.0,121.5,113.502,7.66
224,-11.0,122.0,115.002,7.71
225,-11.0,122.5,118.502,7.96
226,-11.0,123.0,114.502,7.16
227,-11.0,123.5,108.502,7.91
228,-11.0,124.0,103.002,7.66
229,-11.0,124.5,103.002,7.66
230,-11.0,125.0,100.002,7.01
231,-11.0,125.5,96.5018,6.46
232,-11.0,126.0,97.5018,5.86
233,-11.0,126.5,104.002,5.61
234,-11.0,127.0,107.002,5.56
235,-11.0,127.5,105.002,5.36
236,-11.0,128.0,105.002,5.36
237,-11.0,128.5,101.502,5.26
238,-11.0,129.0,96.0018,5.41
239,-11.0,129.5,91.0018,5.86
240,-11.0,130.0,93.0018,6.31
241,-11.0,130.5,93.5018,7.06
242,-11.0,131.0,93.5018,7.06
243,-11.0,131.5,92.5018,8.51
244,-11.0,132.0,97.5018,8.66
245,-11.0,132.5,101.502,8.76
246,-11.0,133.0,105.002,9.01
247,-11.0,133.5,105.002,9.01
248,-11.0,134.0,107.502,9.16
249,-11.0,134.5,111.002,9.36
250,-11.0,135.0,115.002,9.56
251,-11.0,135.5,119.002,10.06
252,-11.0,136.0,122.502,10.31
253,-11.0,136.5,122.502,10.31
254,-11.0,137.0,125.002,10.06
255,-11.0,137.5,123.002,9.96
256,-11.0,138.0,121.002,9.71
257,-11.0,138.5,120.502,9.31
258,-11.0,139.0,120.002,9.21
259,-11.0,139.5,120.002,9.21
260,-11.0,140.0,117.002,9.06
261,-11.0,140.5,107.502,9.66
262,-11.0,141.0,107.502,10.76
263,-11.0,141.5,113.502,11.71
264,-11.0,142.0,130.0,7.7
265,-11.0,142.5,130.0,7.7
