index,lat,lon,deg,speed
147,39.444443,63.5,30.0,4.1
148,39.444443,64.0,30.0,4.1
149,39.444443,64.5,40.0,4.1
150,39.444443,65.0,40.0,4.1
151,39.444443,65.5,55.0012,2.22
152,39.444443,66.0,21.0012,2.67
153,39.444443,66.5,30.0,2.1
154,39.444443,67.0,30.0,2.1
155,39.444443,67.5,30.0,2.1
156,39.444443,68.0,312.001,0.67
157,39.444443,68.5,33.0012,0.72
158,39.444443,69.0,111.501,0.67
159,39.444443,69.5,319.001,0.22
160,39.444443,70.0,244.501,0.27
160,38.88889,30.0,100.0,3.1
161,38.88889,30.5,359.501,1.22
162,38.88889,31.0,45.5012,1.77
163,38.88889,31.5,62.0012,1.97
164,38.88889,32.0,62.0012,1.97
165,38.88889,32.5,59.0012,1.92
166,38.88889,33.0,55.0012,2.22
167,38.88889,33.5,82.0012,0.77
168,38.88889,34.0,70.0,3.1
169,38.88889,34.5,70.0,3.1
170,38.88889,35.0,70.0,3.1
171,38.88889,35.5,50.0,5.7
172,38.88889,36.0,50.0,5.7
173,38.88889,36.5,163.501,2.87
174,38.88889,37.0,169.501,2.97
175,38.88889,37.5,169.001,1.77
176,38.88889,38.0,0.0,1.0
177,38.88889,38.5,0.0,1.0
178,38.88889,39.0,90.0,2.6
179,38.88889,39.5,90.0,2.6
180,38.88889,40.0,210.001,1.47
181,38.88889,40.5,219.001,1.42
182,38.88889,41.0,80.0,1.5
183,38.88889,41.5,80.0,1.5
184,38.88889,42.0,80.0,1.5
185,38.88889,42.5,160.501,1.77
186,38.88889,43.0,300.0,5.1
187,38.88889,43.5,300.0,5.1
188,38.88889,44.0,292.501,1.62
189,38.88889,44.5,137.001,1.32
190,38.88889,45.0,280.0,2.1
191,38.88889,45.5,280.0,2.1
192,38.88889,46.0,280.0,2.1
193,38.88889,46.5,70.0012,1.12
194,38.88889,47.0,70.0012,1.12
195,38.88889,47.5,65.5012,1.87
196,38.88889,48.0,81.5012,1.52
197,38.88889,48.5,84.0012,1.62
198,38.88889,49.0,79.0012,2.77
199,38.88889,49.5,79.0012,2.77
200,38.88889,50.0,31.0012,2.77
201,38.88889,50.5,351.001,2.42
202,38.88889,51.0,315.001,2.57
203,38.88889,51.5,340.001,1.22
204,38.88889,52.0,123.501,2.42
205,38.88889,52.5,123.501,2.42
206,38.88889,53.0,128.501,3.67
207,38.88889,53.5,122.501,3.22
208,38.88889,54.0,78.0012,4.32
209,38.88889,54.5,66.0012,4.82
210,38.88889,55.0,78.0012,3.77
211,38.88889,55.5,84.5012,5.07
212,38.88889,56.0,84.5012,5.07
213,38.88889,56.5,94.5012,6.72
214,38.88889,57.0,108.501,6.72
215,38.88889,57.5,109.001,4.97
216,38.88889,58.0,97.0012,4.37
217,38.88889,58.5,97.0012,4.37
218,38.88889,59.0,87.0012,3.77
219,38.88889,59.5,70.5012,3.47
220,38.88889,60.0,44.0012,3.47
221,38.88889,60.5,25.0012,3.82
222,38.88889,61.0,19.5012,4.37
223,38.88889,61.5,19.5012,4.37
224,38.88889,62.0,17.5012,4.67
225,38.88889,62.5,14.0012,5.42
226,38.88889,63.0,30.0,4.1
227,38.88889,63.5,30.0,4.1
228,38.88889,64.0,30.0,4.1
229,38.88889,64.5,81.5012,2.67
230,38.88889,65.0,320.0,3.1
231,38.88889,65.5,320.0,3.1
232,38.88889,66.0,320.0,3.1
233,38.88889,66.5,320.0,3.1
234,38.88889,67.0,20.0012,0.92
235,38.88889,67.5,20.0012,0.92
236,38.88889,68.0,59.5012,0.62
237,38.88889,68.5,0.0,2.0
238,38.88889,69.0,0.0,2.0
239,38.88889,69.5,347.001,0.77
240,38.88889,70.0,314.501,0.42
240,38.333332,30.0,100.0,3.1
241,38.333332,30.5,90.0,2.1
242,38.333332,31.0,327.001,0.77
243,38.333332,31.5,327.001,0.77
244,38.333332,32.0,37.0012,2.12
245,38.333332,32.5,38.5012,2.52
246,38.333332,33.0,148.001,2.07
247,38.333332,33.5,190.501,4.07
248,38.333332,34.0,70.0,3.1
249,38.333332,34.5,70.0,3.1
250,38.333332,35.0,70.0,3.1
251,38.333332,35.5,50.0,5.7
252,38.333332,36.0,50.0,5.7
253,38.333332,36.5,172.501,2.17
254,38.333332,37.0,175.501,1.97
255,38.333332,37.5,0.0,1.0
256,38.333332,38.0,0.0,1.0
257,38.333332,38.5,0.0,1.0
258,38.333332,39.0,90.0,2.6
259,38.333332,39.5,90.0,2.6
260,38.333332,40.0,0.0,2.6
261,38.333332,40.5,0.0,2.6
262,38.333332,41.0,0.0,2.1
263,38.333332,41.5,210.0,1.0
264,38.333332,42.0,210.0,1.0
265,38.333332,42.5,210.0,1.0
266,38.333332,43.0,300.0,5.1
267,38.333332,43.5,300.0,5.1
268,38.333332,44.0,300.0,5.1
269,38.333332,44.5,168.001,1.42
270,38.333332,45.0,169.001,2.52
271,38.333332,45.5,130.0,3.1
272,38.333332,46.0,130.0,3.1
273,38.333332,46.5,130.0,3.1
274,38.333332,47.0,153.001,1.37
275,38.333332,47.5,170.501,0.62
276,38.333332,48.0,280.0,5.1
277,38.333332,48.5,280.0,5.1
278,38.333332,49.0,91.5012,3.02
279,38.333332,49.5,91.5012,3.02
280,38.333332,50.0,29.0012,1.47
281,38.333332,50.5,350.001,2.22
282,38.333332,51.0,330.001,3.12
283,38.333332,51.5,314.001,3.52
284,38.333332,52.0,311.501,3.22
285,38.333332,52.5,287.001,0.82
286,38.333332,53.0,287.001,0.82
287,38.333332,53.5,206.001,1.52
288,38.333332,54.0,293.001,0.22
289,38.333332,54.5,51.0012,1.92
290,38.333332,55.0,78.0012,2.77
291,38.333332,55.5,38.5012,1.97
292,38.333332,56.0,38.5012,1.97
293,38.333332,56.5,349.001,1.37
294,38.333332,57.0,79.0012,1.87
295,38.333332,57.5,94.0012,3.67
296,38.333332,58.0,80.0,3.1
297,38.333332,58.5,80.0,3.1
298,38.333332,59.0,80.0,3.1
299,38.333332,59.5,52.0012,2.32
300,38.333332,60.0,23.5012,2.97
301,38.333332,60.5,6.50122,3.62
302,38.333332,61.0,358.001,4.07
303,38.333332,61.5,358.001,4.07
304,38.333332,62.0,358.501,4.22
305,38.333332,62.5,358.001,4.67
306,38.333332,63.0,358.501,4.82
307,38.333332,63.5,352.001,3.57
308,38.333332,64.0,298.501,1.32
309,38.333332,64.5,298.501,1.32
310,38.333332,65.0,231.001,2.27
311,38.333332,65.5,320.0,3.1
312,38.333332,66.0,320.0,3.1
313,38.333332,66.5,307.001,2.57
314,38.333332,67.0,224.001,0.62
315,38.333332,67.5,224.001,0.62
316,38.333332,68.0,56.0012,1.42
317,38.333332,68.5,0.0,2.0
318,38.333332,69.0,0.0,2.0
319,38.333332,69.5,0.0,2.0
320,38.333332,70.0,289.001,0.57
320,37.77778,30.0,0.0,1.0
321,37.77778,30.5,90.0,2.1
322,37.77778,31.0,90.0,2.1
323,37.77778,31.5,192.001,1.32
324,37.77778,32.0,212.501,2.57
325,37.77778,32.5,181.501,1.67
326,37.77778,33.0,178.501,4.12
327,37.77778,33.5,192.501,5.47
328,37.77778,34.0,217.001,1.32
329,37.77778,34.5,217.001,1.32
330,37.77778,35.0,160.501,3.07
331,37.77778,35.5,165.501,1.17
332,37.77778,36.0,188.501,1.17
333,37.77778,36.5,240.0,1.5
334,37.77778,37.0,240.0,1.5
335,37.77778,37.5,240.0,1.5
336,37.77778,38.0,0.0,1.5
337,37.77778,38.5,0.0,1.5
338,37.77778,39.0,0.0,2.1
339,37.77778,39.5,0.0,2.6
340,37.77778,40.0,0.0,2.6
341,37.77778,40.5,0.0,2.6
342,37.77778,41.0,0.0,2.1
343,37.77778,41.5,210.0,1.0
344,37.77778,42.0,210.0,1.0
345,37.77778,42.5,210.0,1.0
346,37.77778,43.0,198.001,1.12
347,37.77778,43.5,198.001,1.12
348,37.77778,44.0,172.501,1.07
349,37.77778,44.5,20.0,1.0
350,37.77778,45.0,20.0,1.0
351,37.77778,45.5,20.0,1.0
352,37.77778,46.0,130.0,3.1
353,37.77778,46.5,130.0,3.1
354,37.77778,47.0,145.001,2.12
355,37.77778,47.5,159.001,1.67
356,37.77778,48.0,202.501,1.67
357,37.77778,48.5,280.0,5.1
358,37.77778,49.0,94.5012,1.42
359,37.77778,49.5,20.0,2.1
360,37.77778,50.0,20.0,2.1
361,37.77778,50.5,334.501,2.02
362,37.77778,51.0,333.501,2.87
363,37.77778,51.5,318.001,3.32
364,37.77778,52.0,308.501,3.12
365,37.77778,52.5,302.001,2.77
366,37.77778,53.0,302.001,2.77
367,37.77778,53.5,294.001,2.57
368,37.77778,54.0,297.001,2.77
369,37.77778,54.5,329.501,2.22
370,37.77778,55.0,357.001,1.77
371,37.77778,55.5,41.5012,1.62
372,37.77778,56.0,41.5012,1.62
373,37.77778,56.5,35.0012,0.67
374,37.77778,57.0,330.0,2.1
375,37.77778,57.5,330.0,2.1
376,37.77778,58.0,80.0,3.1
377,37.77778,58.5,80.0,3.1
378,37.77778,59.0,80.0,3.1
379,37.77778,59.5,39.5012,1.97
380,37.77778,60.0,342.001,2.67
381,37.77778,60.5,349.001,3.57
382,37.77778,61.0,342.501,4.22
383,37.77778,61.5,342.501,4.22
384,37.77778,62.0,337.501,4.62
385,37.77778,62.5,333.001,5.07
386,37.77778,63.0,330.501,4.92
387,37.77778,63.5,325.001,4.47
388,37.77778,64.0,305.001,3.37
389,37.77778,64.5,305.001,3.37
390,37.77778,65.0,280.001,3.02
391,37.77778,65.5,277.501,3.37
392,37.77778,66.0,272.001,2.77
393,37.77778,66.5,151.001,0.87
394,37.77778,67.0,180.0,2.1
395,37.77778,67.5,180.0,2.1
396,37.77778,68.0,275.001,1.77
397,37.77778,68.5,205.501,1.27
398,37.77778,69.0,266.001,1.62
399,37.77778,69.5,277.501,2.42
400,37.77778,70.0,246.001,0.57
400,37.22222,30.0,0.0,1.0
401,37.22222,30.5,110.0,6.2
402,37.22222,31.0,110.0,6.2
403,37.22222,31.5,172.501,1.07
404,37.22222,32.0,215.501,1.22
405,37.22222,32.5,197.501,1.57
406,37.22222,33.0,166.001,3.67
407,37.22222,33.5,171.001,6.92
408,37.22222,34.0,153.501,2.77
409,37.22222,34.5,158.501,1.17
410,37.22222,35.0,140.0,2.6
411,37.22222,35.5,170.0,1.5
