index,lat,lon,deg,speed
137,59.5,-92.818184,37.0025,3.13
138,59.5,-92.181816,33.0025,3.23
139,59.5,-91.545456,28.5025,3.68
140,59.5,-90.90909,20.5025,4.18
141,59.5,-90.27273,3.5025,5.03
142,59.5,-89.63637,357.503,5.13
143,59.5,-89.0,353.003,5.28
144,59.5,-88.36363,350.503,5.38
145,59.5,-87.72727,350.503,5.23
146,59.5,-87.09091,356.003,4.78
147,59.5,-86.454544,11.0025,3.63
148,59.5,-85.818184,78.0025,2.38
149,59.5,-85.181816,110.003,3.63
150,59.5,-84.545456,113.003,5.13
151,59.5,-83.90909,115.503,6.18
152,59.5,-83.27273,121.003,6.93
153,59.5,-82.63636,125.003,7.68
154,59.5,-82.0,126.503,8.08
155,59.5,-81.36363,128.503,8.38
156,59.5,-80.72727,132.003,8.53
157,59.5,-80.09091,138.503,8.68
158,59.5,-79.454544,139.003,8.33
159,59.5,-78.818184,137.503,7.63
160,59.5,-78.181816,135.503,6.78
161,59.5,-77.545456,130.0,5.7
162,59.5,-76.90909,130.0,5.7
163,59.5,-76.27273,139.503,4.83
164,59.5,-75.63637,144.003,4.33
165,59.5,-75.0,152.003,3.68
166,59.5,-74.36363,156.003,3.13
167,59.5,-73.72727,153.503,2.28
168,59.5,-73.09091,152.003,2.13
169,59.5,-72.454544,164.503,2.13
170,59.5,-71.81818,188.003,2.13
171,59.5,-71.181816,210.503,2.08
172,59.5,-70.545456,241.503,2.28
173,59.5,-69.90909,260.003,2.78
174,59.5,-69.27273,268.503,3.78
175,59.5,-68.63637,270.003,3.88
176,59.5,-68.0,265.503,3.58
177,59.5,-67.36363,254.003,3.23
178,59.5,-66.72727,231.003,3.03
179,59.5,-66.09091,202.003,3.98
180,59.5,-65.454544,200.003,3.78
181,59.5,-64.818184,224.003,1.63
182,59.5,-64.18182,222.003,1.23
183,59.5,-63.545452,254.003,2.18
184,59.5,-62.90909,282.503,3.48
185,59.5,-62.272728,304.003,5.23
186,59.5,-61.636364,313.003,6.38
187,59.5,-61.0,313.003,7.23
188,59.5,-60.363636,311.003,7.63
189,59.5,-59.727276,309.003,7.53
190,59.5,-59.090908,311.503,6.83
191,59.5,-58.454544,315.003,6.58
192,59.5,-57.81818,315.003,6.13
193,59.5,-57.18182,315.503,5.73
194,59.5,-56.545456,314.503,5.48
195,59.5,-55.909092,312.003,5.13
196,59.5,-55.272724,306.003,4.93
197,59.5,-54.636364,299.003,5.08
198,59.5,-54.0,293.503,5.53
199,59.5,-53.363636,290.503,6.08
200,59.5,-52.727272,291.003,6.38
201,59.5,-52.09091,292.003,6.63
202,59.5,-51.454548,292.503,6.78
203,59.5,-50.81818,292.003,6.48
204,59.5,-50.181816,289.003,6.33
205,59.5,-49.545452,285.503,6.48
206,59.5,-48.909092,283.003,6.83
207,59.5,-48.272728,278.503,7.48
208,59.5,-47.636364,276.003,7.88
209,59.5,-47.0,274.003,8.23
210,59.5,-46.363636,273.503,8.18
211,59.5,-45.727272,273.503,7.98
212,59.5,-45.09091,274.003,8.03
213,59.5,-44.454544,273.003,8.63
214,59.5,-43.818184,269.503,9.23
215,59.5,-43.181816,264.003,9.88
216,59.5,-42.545456,259.003,10.48
217,59.5,-41.90909,254.003,10.63
218,59.5,-41.272728,247.003,10.23
219,59.5,-40.63636,241.003,10.08
220,59.5,-40.0,236.503,9.93
220,59.0,-110.0,70.0,7.2
221,59.0,-109.36364,56.5025,4.93
222,59.0,-108.72727,51.5025,3.78
