index,lat,lon,deg,speed
140,-30.0,140.0,169.502,4.36
141,-30.0,142.0,179.502,3.71
142,-30.0,144.0,177.502,3.31
143,-30.0,146.0,186.502,4.31
144,-30.0,148.0,214.502,4.46
145,-30.0,150.0,225.002,4.31
146,-30.0,152.0,243.502,4.11
147,-30.0,154.0,291.002,6.11
148,-30.0,156.0,285.502,3.26
149,-30.0,158.0,239.002,3.56
150,-30.0,160.0,237.002,4.66
150,-28.0,110.0,82.0016,5.46
151,-28.0,112.0,55.0016,7.26
152,-28.0,114.0,53.0016,8.16
153,-28.0,116.0,58.5016,5.56
154,-28.0,118.0,61.0016,4.81
155,-28.0,120.0,68.5016,5.01
156,-28.0,122.0,74.0016,5.21
157,-28.0,124.0,81.5016,4.16
158,-28.0,126.0,90.5016,4.21
159,-28.0,128.0,110.502,3.86
160,-28.0,130.0,111.502,3.11
161,-28.0,132.0,117.502,2.21
162,-28.0,134.0,126.502,3.46
163,-28.0,136.0,132.002,3.56
164,-28.0,138.0,122.002,3.11
165,-28.0,140.0,125.502,3.56
166,-28.0,142.0,137.002,4.01
167,-28.0,144.0,152.502,5.21
168,-28.0,146.0,161.502,3.56
169,-28.0,148.0,188.002,3.86
170,-28.0,150.0,187.502,4.46
171,-28.0,152.0,249.502,4.76
172,-28.0,154.0,310.0,4.1
173,-28.0,156.0,205.002,2.81
174,-28.0,158.0,192.502,3.41
175,-28.0,160.0,189.002,3.86
175,-26.0,110.0,97.0016,7.91
176,-26.0,112.0,66.0016,9.41
177,-26.0,114.0,71.5016,7.41
178,-26.0,116.0,75.5016,7.06
179,-26.0,118.0,88.0016,6.06
180,-26.0,120.0,93.5016,6.16
181,-26.0,122.0,93.5016,5.91
182,-26.0,124.0,97.5016,5.56
183,-26.0,126.0,98.5016,5.46
184,-26.0,128.0,106.502,5.81
185,-26.0,130.0,102.002,5.91
186,-26.0,132.0,110.002,6.61
187,-26.0,134.0,120.502,5.31
188,-26.0,136.0,122.002,4.91
189,-26.0,138.0,116.502,5.56
190,-26.0,140.0,117.502,5.66
191,-26.0,142.0,129.002,5.71
192,-26.0,144.0,140.502,5.66
193,-26.0,146.0,160.0,5.7
194,-26.0,148.0,158.502,4.96
195,-26.0,150.0,174.502,4.76
196,-26.0,152.0,242.002,2.01
197,-26.0,154.0,156.002,4.76
198,-26.0,156.0,148.002,5.46
199,-26.0,158.0,155.002,5.81
200,-26.0,160.0,161.002,5.81
200,-24.0,110.0,109.502,7.41
201,-24.0,112.0,65.0016,9.26
202,-24.0,114.0,74.5016,7.31
203,-24.0,116.0,79.0016,7.51
204,-24.0,118.0,96.5016,6.71
205,-24.0,120.0,95.5016,7.01
206,-24.0,122.0,98.0016,7.06
207,-24.0,124.0,95.0016,7.26
208,-24.0,126.0,102.002,6.61
209,-24.0,128.0,94.5016,7.61
210,-24.0,130.0,113.002,7.51
211,-24.0,132.0,114.002,7.51
212,-24.0,134.0,120.0,6.7
213,-24.0,136.0,122.502,6.26
214,-24.0,138.0,124.002,6.01
215,-24.0,140.0,120.002,6.76
216,-24.0,142.0,124.502,6.51
217,-24.0,144.0,130.002,5.91
218,-24.0,146.0,134.502,5.21
219,-24.0,148.0,143.502,5.11
220,-24.0,150.0,169.502,3.91
221,-24.0,152.0,139.502,5.51
222,-24.0,154.0,140.502,6.86
223,-24.0,156.0,146.002,7.36
224,-24.0,158.0,151.002,7.36
225,-24.0,160.0,169.002,8.26
225,-22.0,110.0,115.002,7.26
226,-22.0,112.0,82.5016,9.06
227,-22.0,114.0,90.0,5.1
228,-22.0,116.0,98.0016,6.61
229,-22.0,118.0,100.502,8.16
230,-22.0,120.0,102.002,8.46
231,-22.0,122.0,90.0,7.7
232,-22.0,124.0,97.5016,7.61
233,-22.0,126.0,96.0016,7.61
234,-22.0,128.0,99.5016,7.86
235,-22.0,130.0,96.0016,8.36
236,-22.0,132.0,113.502,7.01
237,-22.0,134.0,116.002,7.51
238,-22.0,136.0,134.502,6.91
239,-22.0,138.0,128.502,7.31
240,-22.0,140.0,121.502,7.11
241,-22.0,142.0,120.502,6.16
242,-22.0,144.0,123.502,5.91
243,-22.0,146.0,123.002,5.31
244,-22.0,148.0,131.502,5.46
245,-22.0,150.0,134.002,5.66
246,-22.0,152.0,134.002,7.96
247,-22.0,154.0,140.002,7.81
248,-22.0,156.0,133.502,7.21
249,-22.0,158.0,145.002,7.36
250,-22.0,160.0,157.502,6.71
250,-20.0,110.0,107.502,8.96
251,-20.0,112.0,103.502,8.16
252,-20.0,114.0,100.002,9.41
253,-20.0,116.0,98.5016,11.51
254,-20.0,118.0,100.502,11.46
255,-20.0,120.0,102.502,9.96
256,-20.0,122.0,104.502,8.51
257,-20.0,124.0,95.0016,8.31
258,-20.0,126.0,98.5016,8.51
259,-20.0,128.0,100.502,8.61
260,-20.0,130.0,100.502,7.91
261,-20.0,132.0,110.002,8.61
262,-20.0,134.0,100.0,10.3
263,-20.0,136.0,128.502,8.91
264,-20.0,138.0,126.002,8.06
265,-20.0,140.0,127.502,7.71
266,-20.0,142.0,126.002,7.46
267,-20.0,144.0,104.002,7.26
268,-20.0,146.0,123.002,5.86
269,-20.0,148.0,121.502,9.76
270,-20.0,150.0,133.002,10.71
271,-20.0,152.0,135.502,10.21
272,-20.0,154.0,138.002,9.86
273,-20.0,156.0,135.002,8.71
274,-20.0,158.0,143.002,9.01
275,-20.0,160.0,125.002,7.11
275,-18.0,110.0,107.002,9.16
276,-18.0,112.0,98.5016,8.71
277,-18.0,114.0,96.5016,9.16
278,-18.0,116.0,95.0016,8.86
279,-18.0,118.0,97.0016,9.96
280,-18.0,120.0,95.5016,10.91
281,-18.0,122.0,90.0,7.2
282,-18.0,124.0,100.0,6.7
283,-18.0,126.0,97.5016,7.51
284,-18.0,128.0,100.502,7.41
285,-18.0,130.0,113.002,8.31
286,-18.0,132.0,112.502,8.11
287,-18.0,134.0,122.502,9.21
288,-18.0,136.0,128.002,7.71
289,-18.0,138.0,117.002,6.71
290,-18.0,140.0,128.502,6.16
291,-18.0,142.0,107.502,6.16
292,-18.0,144.0,110.002,7.06
293,-18.0,146.0,125.502,2.46
294,-18.0,148.0,132.502,12.11
295,-18.0,150.0,134.502,11.66
296,-18.0,152.0,133.502,11.06
297,-18.0,154.0,134.002,10.66
298,-18.0,156.0,135.502,9.41
299,-18.0,158.0,132.002,7.61
300,-18.0,160.0,115.502,5.81
300,-16.0,110.0,111.002,8.61
301,-16.0,112.0,104.002,8.76
302,-16.0,114.0,94.5016,8.81
303,-16.0,116.0,97.0016,8.76
304,-16.0,118.0,97.0016,8.71
305,-16.0,120.0,98.0016,8.61
306,-16.0,122.0,98.0016,9.41
307,-16.0,124.0,101.002,6.91
308,-16.0,126.0,94.0016,7.91
309,-16.0,128.0,110.002,8.16
310,-16.0,130.0,114.002,8.51
311,-16.0,132.0,112.502,8.41
312,-16.0,134.0,122.502,7.71
313,-16.0,136.0,125.002,6.91
314,-16.0,138.0,124.502,8.81
315,-16.0,140.0,122.002,8.56
316,-16.0,142.0,117.502,5.76
317,-16.0,144.0,112.002,7.36
318,-16.0,146.0,139.502,12.61
319,-16.0,148.0,129.002,12.51
320,-16.0,150.0,127.002,11.86
321,-16.0,152.0,129.002,11.36
322,-16.0,154.0,134.502,10.36
323,-16.0,156.0,142.002,5.91
324,-16.0,158.0,88.5016,5.96
325,-16.0,160.0,91.0016,5.46
325,-14.0,110.0,119.502,8.91
326,-14.0,112.0,125.002,8.36
327,-14.0,114.0,117.502,7.01
328,-14.0,116.0,110.502,7.81
329,-14.0,118.0,106.002,7.96
330,-14.0,120.0,94.5016,8.36
331,-14.0,122.0,98.5016,8.81
332,-14.0,124.0,99.0016,10.66
333,-14.0,126.0,106.502,10.31
334,-14.0,128.0,118.502,11.76
335,-14.0,130.0,111.002,9.01
336,-14.0,132.0,117.502,8.51
337,-14.0,134.0,122.002,7.61
338,-14.0,136.0,130.502,9.36
339,-14.0,138.0,113.002,9.86
340,-14.0,140.0,116.002,9.51
341,-14.0,142.0,118.002,8.81
342,-14.0,144.0,125.002,13.31
343,-14.0,146.0,126.502,13.66
344,-14.0,148.0,121.502,10.76
345,-14.0,150.0,115.502,10.26
346,-14.0,152.0,118.502,8.06
347,-14.0,154.0,125.502,4.11
348,-14.0,156.0,86.0016,5.21
349,-14.0,158.0,96.5016,4.71
350,-14.0,160.0,95.0016,6.56
350,-12.0,110.0,114.002,6.81
351,-12.0,112.0,109.502,9.51
352,-12.0,114.0,112.002,7.11
353,-12.0,116.0,103.502,7.96
354,-12.0,118.0,103.502,8.26
355,-12.0,120.0,100.502,8.71
356,-12.0,122.0,106.502,8.86
357,-12.0,124.0,110.002,9.31
358,-12.0,126.0,110.002,10.31
359,-12.0,128.0,111.502,10.06
360,-12.0,130.0,110.502,8.36
361,-12.0,132.0,113.002,6.56
362,-12.0,134.0,123.502,8.66
363,-12.0,136.0,117.502,9.76
364,-12.0,138.0,119.002,11.21
365,-12.0,140.0,125.502,10.86
366,-12.0,142.0,121.502,7.61
367,-12.0,144.0,125.502,11.96
368,-12.0,146.0,117.502,11.86
369,-12.0,148.0,108.002,8.96
370,-12.0,150.0,97.0016,6.31
371,-12.0,152.0,117.502,4.26
372,-12.0,154.0,111.502,4.01
373,-12.0,156.0,94.0016,4.31
374,-12.0,158.0,114.502,4.56
375,-12.0,160.0,101.002,6.56
375,-10.0,110.0,104.502,9.46
376,-10.0,112.0,114.002,6.81
377,-10.0,114.0,99.0016,8.06
378,-10.0,116.0,104.002,9.01
379,-10.0,118.0,107.502,8.36
380,-10.0,120.0,111.502,6.26
381,-10.0,122.0,121.002,8.06
382,-10.0,124.0,104.002,7.56
383,-10.0,126.0,115.002,8.51
384,-10.0,128.0,114.502,9.41
385,-10.0,130.0,121.002,10.26
386,-10.0,132.0,123.002,11.16
387,-10.0,134.0,122.002,11.76
388,-10.0,136.0,121.502,11.06
389,-10.0,138.0,117.002,10.11
390,-10.0,140.0,120.002,11.31
391,-10.0,142.0,128.502,9.26
392,-10.0,144.0,137.002,6.56
393,-10.0,146.0,138.002,5.16
394,-10.0,148.0,134.502,4.86
395,-10.0,150.0,33.5016,1.06
396,-10.0,152.0,94.5016,2.96
397,-10.0,154.0,88.0016,5.66
398,-10.0,156.0,92.5016,4.11
399,-10.0,158.0,94.5016,2.21
400,-10.0,160.0,98.5016,5.01
