index,lat,lon,deg,speed
136,-60.0,-90.0,38.5006,14.26
137,-60.0,-78.75,70.0006,4.76
138,-60.0,-67.5,176.001,6.11
139,-60.0,-56.25,190.501,6.61
140,-60.0,-45.0,162.001,16.06
141,-60.0,-33.75,121.501,8.86
142,-60.0,-22.5,170.001,5.46
143,-60.0,-11.25,123.002,6.02
144,-60.0,0.0,59.0006,11.06
145,-60.0,11.25,337.001,6.81
146,-60.0,22.5,269.001,10.16
147,-60.0,33.75,230.501,6.36
148,-60.0,45.0,99.5006,2.11
149,-60.0,56.25,154.501,3.81
150,-60.0,67.5,19.5006,11.81
151,-60.0,78.75,267.001,7.06
152,-60.0,90.0,232.001,11.21
153,-60.0,101.25,276.001,3.11
154,-60.0,112.5,265.501,13.66
155,-60.0,123.75,294.501,11.31
156,-60.0,135.0,58.5006,5.71
157,-60.0,146.25,216.501,9.71
158,-60.0,157.5,260.001,6.86
159,-60.0,168.75,238.001,4.31
160,-60.0,180.0,72.5006,11.31
160,-52.5,-180.0,290.501,14.46
161,-52.5,-168.75,300.501,16.51
162,-52.5,-157.5,353.001,7.61
163,-52.5,-146.25,0.50061,8.51
164,-52.5,-135.0,277.001,10.26
165,-52.5,-123.75,228.001,10.76
166,-52.5,-112.5,199.501,12.76
167,-52.5,-101.25,48.5006,8.26
168,-52.5,-90.0,31.0006,8.06
169,-52.5,-78.75,103.001,4.76
170,-52.5,-67.5,35.5006,4.06
171,-52.5,-56.25,179.001,11.41
172,-52.5,-45.0,194.501,12.51
173,-52.5,-33.75,272.501,10.01
174,-52.5,-22.5,269.501,8.06
175,-52.5,-11.25,295.001,22.61
176,-52.5,0.0,301.001,11.06
177,-52.5,11.25,298.001,11.66
178,-52.5,22.5,300.001,10.21
179,-52.5,33.75,247.501,16.51
180,-52.5,45.0,230.501,2.76
181,-52.5,56.25,249.001,7.16
182,-52.5,67.5,325.001,5.91
183,-52.5,78.75,62.5006,4.61
184,-52.5,90.0,232.501,12.21
185,-52.5,101.25,320.501,17.06
186,-52.5,112.5,333.001,9.61
187,-52.5,123.75,277.501,12.56
188,-52.5,135.0,253.501,16.26
189,-52.5,146.25,286.501,12.56
190,-52.5,157.5,248.501,15.06
191,-52.5,168.75,259.001,16.11
192,-52.5,180.0,290.501,14.46
192,-45.0,-180.0,294.001,11.21
193,-45.0,-168.75,277.001,10.06
194,-45.0,-157.5,304.501,9.41
195,-45.0,-146.25,278.501,5.81
196,-45.0,-135.0,320.501,1.76
197,-45.0,-123.75,191.001,12.16
198,-45.0,-112.5,213.001,10.31
199,-45.0,-101.25,304.001,14.36
200,-45.0,-90.0,333.501,10.21
201,-45.0,-78.75,269.501,7.71
202,-45.0,-67.5,69.5006,2.06
203,-45.0,-56.25,215.501,9.06
204,-45.0,-45.0,221.501,17.46
205,-45.0,-33.75,314.501,17.71
206,-45.0,-22.5,290.001,12.31
207,-45.0,-11.25,322.001,2.51
208,-45.0,0.0,318.501,17.16
209,-45.0,11.25,305.501,12.11
210,-45.0,22.5,263.501,7.51
211,-45.0,33.75,232.501,15.46
212,-45.0,45.0,272.001,17.96
213,-45.0,56.25,253.001,10.51
214,-45.0,67.5,239.501,14.36
215,-45.0,78.75,280.001,15.51
216,-45.0,90.0,328.501,9.01
217,-45.0,101.25,321.001,9.66
218,-45.0,112.5,325.001,7.91
219,-45.0,123.75,253.001,7.36
220,-45.0,135.0,241.501,9.61
221,-45.0,146.25,261.001,8.16
222,-45.0,157.5,245.501,8.96
223,-45.0,168.75,286.001,2.21
224,-45.0,180.0,294.001,11.21
224,-37.5,-180.0,255.501,8.76
225,-37.5,-168.75,272.001,7.16
226,-37.5,-157.5,326.501,10.06
227,-37.5,-146.25,259.001,7.16
228,-37.5,-135.0,204.001,6.76
229,-37.5,-123.75,207.501,10.66
230,-37.5,-112.5,260.001,14.56
231,-37.5,-101.25,306.501,10.61
232,-37.5,-90.0,325.501,6.51
233,-37.5,-78.75,249.501,8.56
234,-37.5,-67.5,237.501,3.86
235,-37.5,-56.25,268.501,6.61
236,-37.5,-45.0,252.001,13.21
237,-37.5,-33.75,263.001,12.61
238,-37.5,-22.5,293.501,9.56
239,-37.5,-11.25,337.501,16.16
240,-37.5,0.0,336.501,5.91
241,-37.5,11.25,118.001,9.66
242,-37.5,22.5,130.001,9.31
243,-37.5,33.75,276.001,4.46
244,-37.5,45.0,267.501,9.21
