index,lat,lon,deg,speed
615,-19.729729,125.0,93.5056,5.45
616,-19.729729,126.0,90.5056,5.55
617,-19.729729,127.0,91.5056,6.1
618,-19.729729,128.0,92.5056,6.4
619,-19.729729,129.0,97.5056,6.5
620,-19.729729,130.0,104.006,6.45
621,-19.729729,131.0,105.506,6.6
622,-19.729729,132.0,112.006,7.05
623,-19.729729,133.0,117.506,7.1
624,-19.729729,134.0,110.0,7.7
625,-19.729729,135.0,130.506,7.6
626,-19.729729,136.0,136.006,7.25
627,-19.729729,137.0,137.506,7.6
628,-19.729729,138.0,148.506,7.15
629,-19.729729,139.0,137.006,6.7
630,-19.729729,140.0,139.506,7.0
631,-19.729729,141.0,139.006,7.65
632,-19.729729,142.0,138.006,6.95
633,-19.729729,143.0,137.006,6.8
634,-19.729729,144.0,120.006,5.25
635,-19.729729,145.0,128.006,4.1
636,-19.729729,146.0,149.506,3.3
637,-19.729729,147.0,90.0,5.1
638,-19.729729,148.0,136.006,9.5
639,-19.729729,149.0,130.0,9.3
640,-19.729729,150.0,137.006,10.4
641,-19.729729,151.0,137.506,9.55
642,-19.729729,152.0,137.506,9.4
643,-19.729729,153.0,141.506,9.2
644,-19.729729,154.0,145.006,8.95
645,-19.729729,155.0,145.006,8.75
646,-19.729729,156.0,143.506,7.9
647,-19.729729,157.0,142.006,7.55
648,-19.729729,158.0,139.506,7.5
649,-19.729729,159.0,138.006,7.3
650,-19.729729,160.0,137.006,6.7
650,-20.54054,110.0,102.506,8.0
651,-20.54054,111.0,101.006,7.15
652,-20.54054,112.0,101.006,7.35
653,-20.54054,113.0,101.006,7.15
654,-20.54054,114.0,93.0056,7.1
655,-20.54054,115.0,82.5056,7.8
656,-20.54054,116.0,77.5056,8.05
657,-20.54054,117.0,60.5056,8.35
658,-20.54054,118.0,50.0,5.1
659,-20.54054,119.0,50.0,5.1
660,-20.54054,120.0,81.0056,5.65
661,-20.54054,121.0,87.0056,5.65
662,-20.54054,122.0,89.0056,5.45
663,-20.54054,123.0,90.0056,5.65
664,-20.54054,124.0,87.5056,5.9
665,-20.54054,125.0,88.0056,5.7
666,-20.54054,126.0,91.5056,5.35
667,-20.54054,127.0,90.5056,5.8
668,-20.54054,128.0,91.0056,6.1
669,-20.54054,129.0,94.0056,6.05
670,-20.54054,130.0,101.506,6.4
671,-20.54054,131.0,106.506,6.7
672,-20.54054,132.0,115.006,7.4
673,-20.54054,133.0,120.506,7.7
674,-20.54054,134.0,124.006,7.45
675,-20.54054,135.0,132.006,7.55
676,-20.54054,136.0,138.006,7.1
